id~title~year~rating~genres
19995~Avatar~2009~3~Action|Adventure|Fantasy|Science Fiction
64682~The Great Gatsby~2013~3~Drama|Romance
9543~Prince of Persia: The Sands of Time~2010~0~Adventure|Fantasy|Action
68726~Pacific Rim~2013~1~Action|Science Fiction|Adventure
38356~Transformers: Dark of the Moon~2011~3~Action|Science Fiction|Adventure
217~Indiana Jones and the Kingdom of the Crystal Skull~2008~1~Adventure|Action
105864~The Good Dinosaur~2015~3~Adventure|Animation|Family
188927~Star Trek Beyond~2016~1~Action|Adventure|Science Fiction
10681~WALL·E~2008~1~Animation|Family|Science Fiction
5174~Rush Hour 3~2007~-1~Action|Comedy|Crime
14161~2012~2009~1~Action|Adventure|Science Fiction
76757~Jupiter Ascending~2015~3~Science Fiction|Fantasy|Action
258489~The Legend of Tarzan~2016~0~Fantasy|Action|Adventure
411~The Chronicles of Narnia: The Lion, the Witch and the Wardrobe~2005~3~Adventure|Family|Fantasy
155~The Dark Knight~2008~3~Drama|Action|Crime|Thriller
14160~Up~2009~1~Animation|Comedy|Family|Adventure
15512~Monsters vs Aliens~2009~3~Animation|Family|Adventure|Science Fiction
8487~Wild Wild West~1999~2~Action|Adventure|Comedy|Science Fiction|Western
1735~The Mummy: Tomb of the Dragon Emperor~2008~3~Adventure|Action|Fantasy
297761~Suicide Squad~2016~3~Action|Adventure|Fantasy
2698~Evan Almighty~2007~-1~Fantasy|Comedy|Family
14869~G.I. Joe: The Rise of Cobra~2009~1~Adventure|Action|Thriller|Science Fiction
150540~Inside Out~2015~3~Animation|Family|Adventure|Drama|Comedy
278927~The Jungle Book~2016~2~Family|Adventure|Drama|Fantasy
58595~Snow White and the Huntsman~2012~3~Adventure|Fantasy|Drama
119450~Dawn of the Planet of the Apes~2014~1~Science Fiction|Action|Drama|Thriller
79698~The Lovers~2015~-1~Action|Adventure|Science Fiction|Romance
64686~47 Ronin~2013~2~Drama|Action|Fantasy
10192~Shrek Forever After~2010~1~Comedy|Adventure|Fantasy|Animation|Family
158852~Tomorrowland~2015~3~Adventure|Family|Mystery|Science Fiction
177572~Big Hero 6~2014~3~Adventure|Family|Animation|Action|Comedy
82690~Wreck-It Ralph~2012~3~Family|Animation|Comedy|Adventure
5255~The Polar Express~2004~1~Animation|Adventure|Family|Fantasy
47933~Independence Day: Resurgence~2016~3~Action|Adventure|Science Fiction
296~Terminator 3: Rise of the Machines~2003~3~Action|Thriller|Science Fiction
118340~Guardians of the Galaxy~2014~3~Action|Science Fiction|Adventure
157336~Interstellar~2014~3~Adventure|Drama|Science Fiction
27205~Inception~2010~3~Action|Science Fiction|Adventure
49051~The Hobbit: An Unexpected Journey~2012~0~Adventure|Fantasy|Action
9799~The Fast and the Furious~2001~1~Action|Crime|Thriller
131634~The Hunger Games: Mockingjay - Part 2~2015~3~Action|Adventure|Science Fiction
503~Poseidon~2006~2~Adventure|Action|Drama|Thriller
241259~Alice Through the Looking Glass~2016~3~Adventure|Family|Fantasy
810~Shrek the Third~2007~3~Fantasy|Adventure|Animation|Comedy|Family
68735~Warcraft~2016~3~Action|Adventure|Fantasy
87101~Terminator Genisys~2015~0~Science Fiction|Action|Thriller|Adventure
10140~The Chronicles of Narnia: The Voyage of the Dawn Treader~2010~3~Adventure|Family|Fantasy
676~Pearl Harbor~2001~2~War|History|Romance|Drama
1966~Alexander~2004~1~War|History|Action|Adventure|Drama|Romance
675~Harry Potter and the Order of the Phoenix~2007~3~Adventure|Fantasy
6479~I Am Legend~2007~3~Drama|Science Fiction|Thriller
118~Charlie and the Chocolate Factory~2005~3~Adventure|Comedy|Family|Fantasy
2062~Ratatouille~2007~1~Animation|Comedy|Family|Fantasy
272~Batman Begins~2005~1~Action|Crime|Drama
10527~Madagascar: Escape 2 Africa~2008~0~Family|Adventure|Animation|Comedy
18360~Night at the Museum: Battle of the Smithsonian~2009~1~Adventure|Fantasy|Action|Comedy|Family
2080~X-Men Origins: Wolverine~2009~3~Adventure|Action|Thriller|Science Fiction
109445~Frozen~2013~3~Animation|Family|Adventure|Fantasy
76338~Thor: The Dark World~2013~3~Action|Adventure|Fantasy
76341~Mad Max: Fury Road~2015~3~Action|Adventure|Science Fiction
13448~Angels & Demons~2009~0~Thriller|Mystery
10195~Thor~2011~3~Adventure|Fantasy|Action
177677~Mission: Impossible - Rogue Nation~2015~0~Action|Adventure
7978~The Wolfman~2010~1~Horror|History|Drama|Thriller
5559~Bee Movie~2007~1~Family|Animation|Adventure|Comedy
10196~The Last Airbender~2010~1~Action|Adventure|Fantasy
956~Mission: Impossible III~2006~1~Adventure|Action|Thriller
117251~White House Down~2013~2~Action|Drama|Thriller
50321~Mars Needs Moms~2011~3~Adventure|Animation|Family
11619~Flushed Away~2006~0~Adventure|Animation|Comedy|Family
266647~Pan~2015~1~Fantasy|Adventure|Family|Action
82703~Mr. Peabody & Sherman~2014~1~Animation|Adventure|Family
652~Troy~2004~1~Adventure|History|War|Action
80321~Madagascar 3: Europe's Most Wanted~2012~2~Animation|Family|Comedy|Adventure
36669~Die Another Day~2002~2~Adventure|Action|Thriller
43074~Ghostbusters~2016~3~Action|Fantasy|Comedy
608~Men in Black II~2002~1~Action|Adventure|Comedy|Science Fiction
2310~Beowulf~2007~3~Adventure|Action|Animation
56292~Mission: Impossible - Ghost Protocol~2011~1~Action|Thriller|Adventure
81188~Rise of the Guardians~2012~1~Family|Animation|Fantasy|Action|Adventure
616~The Last Samurai~2003~0~Drama|Action|War
147441~Exodus: Gods and Kings~2014~2~Adventure|Drama|Action
13475~Star Trek~2009~3~Science Fiction|Action|Adventure
557~Spider-Man~2002~1~Fantasy|Action
205584~Gods of Egypt~2016~2~Action|Adventure|Fantasy
10048~Stealth~2005~1~Science Fiction
13183~Watchmen~2009~3~Action|Mystery|Science Fiction
944~Lethal Weapon 4~1998~1~Action|Adventure|Comedy|Crime|Thriller
72559~G.I. Joe: Retaliation~2013~3~Science Fiction|Adventure|Action|Thriller
7364~Sahara~2005~-1~Action|Adventure|Comedy|Drama|Mystery
2114~Final Fantasy: The Spirits Within~2001~1~Adventure|Action|Fantasy|Science Fiction|Thriller|Romance|Animation
1771~Captain America: The First Avenger~2011~1~Action|Adventure|Science Fiction
36643~The World Is Not Enough~1999~2~Adventure|Action|Thriller
8619~Master and Commander: The Far Side of the World~2003~0~Adventure|Drama|War
50620~The Twilight Saga: Breaking Dawn - Part 2~2012~3~Adventure|Fantasy|Drama|Romance
65759~Happy Feet Two~2011~3~Animation|Comedy|Family
267935~The BFG~2016~3~Adventure|Family|Fantasy
281957~The Revenant~2015~0~Western|Drama|Adventure
77950~Turbo~2013~3~Animation|Family
44896~Rango~2011~1~Animation|Comedy|Family|Western|Adventure
102899~Ant-Man~2015~2~Science Fiction|Action|Adventure
101299~The Hunger Games: Catching Fire~2013~3~Adventure|Action|Science Fiction
228161~Home~2015~3~Fantasy|Comedy|Animation|Science Fiction|Family
74~War of the Worlds~2005~3~Adventure|Thriller|Science Fiction
417859~Puss in Boots~2011~1~Animation|Family|Fantasy|Adventure|Comedy
27576~Salt~2010~3~Action|Mystery|Thriller
86834~Noah~2014~3~Drama|Adventure
17578~The Adventures of Tintin~2011~1~Adventure|Animation|Mystery
673~Harry Potter and the Prisoner of Azkaban~2004~3~Adventure|Fantasy
6972~Australia~2008~2~Adventure|Drama|Romance
82700~After Earth~2013~1~Science Fiction|Action|Adventure
10567~Dinosaur~2000~3~Family|Animation
181533~Night at the Museum: Secret of the Tomb~2014~1~Adventure|Comedy|Fantasy|Family
38055~Megamind~2010~0~Animation|Action|Comedy|Family|Science Fiction
671~Harry Potter and the Philosopher's Stone~2001~3~Adventure|Fantasy
49524~R.I.P.D.~2013~1~Fantasy|Action|Comedy
22~Pirates of the Caribbean: The Curse of the Black Pearl~2003~3~Adventure|Fantasy|Action
131631~The Hunger Games: Mockingjay - Part 1~2014~3~Science Fiction|Adventure|Thriller
591~The Da Vinci Code~2006~1~Thriller|Mystery
172385~Rio 2~2014~3~Animation|Adventure|Comedy|Family
51497~Fast Five~2011~3~Action|Thriller|Crime
58574~Sherlock Holmes: A Game of Shadows~2011~1~Adventure|Action|Crime|Mystery
861~Total Recall~1990~1~Action|Adventure|Science Fiction
1911~The 13th Warrior~1999~1~Adventure|History|Action
415~Batman & Robin~1997~2~Action|Science Fiction|Adventure|Comedy
435~The Day After Tomorrow~2004~3~Action|Adventure|Science Fiction|Thriller
955~Mission: Impossible II~2000~0~Adventure|Action|Thriller
1979~Fantastic 4: Rise of the Silver Surfer~2007~3~Adventure|Fantasy|Action|Thriller
87827~Life of Pi~2012~1~Adventure|Drama
324668~Jason Bourne~2016~1~Action|Thriller|Mystery|Drama
9471~Charlie's Angels: Full Throttle~2003~3~Action|Adventure|Comedy
70981~Prometheus~2012~3~Science Fiction|Adventure|Mystery
10996~Stuart Little 2~2002~-1~Family|Adventure|Animation|Comedy
68724~Elysium~2013~3~Science Fiction|Action|Drama|Thriller
2789~The Chronicles of Riddick~2004~2~Action|Science Fiction
97020~RoboCop~2014~2~Science Fiction|Action|Crime|Thriller
7459~Speed Racer~2008~3~Family|Action|Adventure|Comedy
42888~How Do You Know~2010~3~Comedy|Drama|Romance
37834~Knight and Day~2010~2~Action|Comedy
75612~Oblivion~2013~3~Action|Science Fiction|Adventure|Mystery
1895~Star Wars: Episode III - Revenge of the Sith~2005~1~Adventure|Action|Science Fiction
1894~Star Wars: Episode II - Attack of the Clones~2002~3~Adventure|Action|Science Fiction
585~Monsters, Inc.~2001~1~Animation|Comedy|Family
76170~The Wolverine~2013~3~Action|Science Fiction|Adventure|Fantasy
1893~Star Wars: Episode I - The Phantom Menace~1999~3~Adventure|Action|Science Fiction
2395~Asterix at the Olympic Games~2008~-1~Fantasy|Adventure|Comedy|Family
290595~The Huntsman: Winter's War~2016~3~Action|Adventure|Drama
98566~Teenage Mutant Ninja Turtles~2014~3~Science Fiction|Action|Adventure|Comedy
49047~Gravity~2013~0~Science Fiction|Thriller|Drama
9619~Dante's Peak~1997~3~Action|Adventure|Drama|Thriller
308531~Teenage Mutant Ninja Turtles: Out of the Shadows~2016~3~Action|Adventure|Comedy|Family|Science Fiction
166424~Fantastic Four~2015~0~Action|Adventure|Science Fiction
1593~Night at the Museum~2006~3~Action|Adventure|Comedy|Family|Fantasy
254128~San Andreas~2015~3~Action|Drama|Thriller
714~Tomorrow Never Dies~1997~1~Adventure|Action|Thriller
2024~The Patriot~2000~3~Drama|History|War|Action
163~Ocean's Twelve~2004~2~Thriller|Crime
787~Mr. & Mrs. Smith~2005~2~Action|Comedy|Drama|Thriller
2567~The Aviator~2004~1~Drama
40805~The Green Hornet~2011~1~Action|Crime|Comedy
53182~300: Rise of an Empire~2014~1~Action|Drama|War
41513~The Smurfs~2011~3~Animation|Family|Adventure|Comedy|Fantasy
13700~Home on the Range~2004~3~Animation|Family
39254~Real Steel~2011~1~Action|Science Fiction|Drama
77931~The Smurfs 2~2013~3~Fantasy|Family|Comedy|Animation
1639~Speed 2: Cruise Control~1997~-1~Action|Adventure|Thriller
1571~Live Free or Die Hard~2007~1~Action|Thriller
120~The Lord of the Rings: The Fellowship of the Ring~2001~1~Adventure|Fantasy|Action
10204~Around the World in 80 Days~2004~1~Action|Adventure|Comedy
8489~Ali~2001~-1~Drama
10588~The Cat in the Hat~2003~3~Comedy|Adventure|Family|Fantasy
2048~I, Robot~2004~1~Action|Science Fiction
1495~Kingdom of Heaven~2005~0~Drama|Action|Adventure|History|War
10137~Stuart Little~1999~1~Family|Fantasy|Comedy|Adventure
286217~The Martian~2015~3~Drama|Adventure|Science Fiction
1635~The Island~2005~3~Action|Thriller|Science Fiction|Adventure
24113~Town & Country~2001~-1~Comedy|Romance
98~Gladiator~2000~0~Action|Drama|Adventure
672~Harry Potter and the Chamber of Secrets~2002~3~Adventure|Fantasy
36557~Casino Royale~2006~1~Adventure|Action|Thriller
869~Planet of the Apes~2001~3~Thriller|Science Fiction|Action|Adventure
11322~Public Enemies~2009~1~Crime|Action
4982~American Gangster~2007~1~Drama|Crime
36955~True Lies~1994~3~Action|Thriller
39451~Little Fockers~2010~-1~Comedy|Romance
27581~The Other Guys~2010~2~Action|Comedy|Crime
9268~Eraser~1996~3~Action|Drama|Mystery|Thriller
68718~Django Unchained~2012~1~Drama|Western
10545~The Hunchback of Notre Dame~1996~1~Drama|Animation|Family
11688~The Emperor's New Groove~2000~3~Adventure|Animation|Comedy|Family|Fantasy
76163~The Expendables 2~2012~3~Action|Adventure|Thriller
2486~Eragon~2006~1~Fantasy|Action|Adventure|Family
16523~Where the Wild Things Are~2009~1~Family|Fantasy|Drama|Adventure
116711~Epic~2013~3~Animation|Adventure|Family|Fantasy
37710~The Tourist~2010~0~Action|Thriller|Romance
9946~End of Days~1999~-1~Action|Fantasy|Horror|Mystery
1372~Blood Diamond~2006~1~Drama|Thriller|Action
106646~The Wolf of Wall Street~2013~3~Crime|Drama|Comedy
563~Starship Troopers~1997~3~Adventure|Action|Thriller|Science Fiction
83542~Cloud Atlas~2012~3~Drama|Science Fiction
41216~Legend of the Guardians: The Owls of Ga'Hoole~2010~-1~Animation|Adventure|Family|Fantasy
314~Catwoman~2004~3~Action|Fantasy|Mystery|Crime
184315~Hercules~2014~2~Action|Adventure
9016~Treasure Planet~2002~3~Adventure|Animation|Family|Fantasy|Science Fiction
18162~Land of the Lost~2009~0~Adventure|Comedy|Science Fiction
138103~The Expendables 3~2014~0~Action|Adventure|Thriller
257088~Point Break~2015~0~Action|Adventure|Crime|Thriller
10214~Son of the Mask~2005~1~Fantasy|Comedy|Family|Adventure
205775~In the Heart of the Sea~2015~1~Thriller|Drama|Adventure|Action|History
11692~The Adventures of Pluto Nash~2002~2~Action|Comedy|Science Fiction
22972~Green Zone~2010~0~War|Action|Adventure|Drama|Thriller
227973~The Peanuts Movie~2015~3~Comedy|Animation|Family
29193~The Spanish Prisoner~1997~-1~Drama|Mystery|Thriller
1734~The Mummy Returns~2001~3~Adventure|Action|Fantasy
3131~Gangs of New York~2002~1~Drama|History|Crime
76758~The Flowers of War~2011~3~Drama|History|War
9408~Surf's Up~2007~1~Animation|Comedy|Family
9890~The Stepford Wives~2004~3~Comedy|Science Fiction|Horror
77953~The Campaign~2012~1~Comedy
18~The Fifth Element~1997~1~Adventure|Fantasy|Action|Thriller|Science Fiction
10501~The Road to El Dorado~2000~0~Family|Adventure|Animation|Comedy|Fantasy
7980~The Lovely Bones~2009~3~Fantasy|Drama
12~Finding Nemo~2003~1~Animation|Family
122~The Lord of the Rings: The Return of the King~2003~1~Adventure|Fantasy|Action
121~The Lord of the Rings: The Two Towers~2002~3~Adventure|Fantasy|Action
68737~Seventh Son~2014~3~Adventure|Fantasy
1995~Lara Croft: Tomb Raider~2001~0~Adventure|Fantasy|Action|Thriller
331~Jurassic Park III~2001~2~Adventure|Action|Thriller|Science Fiction
61791~Rise of the Planet of the Apes~2011~1~Thriller|Action|Drama|Science Fiction
8204~The Spiderwick Chronicles~2008~0~Family|Adventure|Fantasy
47964~A Good Day to Die Hard~2013~1~Action|Thriller
10733~The Alamo~2004~-1~History|War|Drama
9806~The Incredibles~2004~3~Action|Adventure|Animation|Family
1408~Cutthroat Island~1995~1~Action|Adventure
32657~Percy Jackson & the Olympians: The Lightning Thief~2010~3~Adventure|Fantasy|Family
607~Men in Black~1997~1~Action|Adventure|Comedy|Science Fiction
863~Toy Story 2~1999~1~Animation|Comedy|Family
44048~Unstoppable~2010~3~Action|Thriller
5175~Rush Hour 2~2001~3~Action|Comedy|Crime
2655~What Lies Beneath~2000~3~Drama|Horror|Mystery|Thriller
4327~Charlie's Angels~2000~3~Action|Adventure|Comedy|Crime|Thriller
10674~Mulan~1998~3~Animation|Family|Adventure
65754~The Girl with the Dragon Tattoo~2011~1~Thriller|Crime|Mystery
1572~Die Hard: With a Vengeance~1995~1~Action|Thriller
10865~Atlantis: The Lost Empire~2001~1~Animation|Family|Adventure|Science Fiction
258509~Alvin and the Chipmunks: The Road Chip~2015~1~Adventure|Animation|Comedy|Family
2253~Valkyrie~2008~1~Drama|Thriller|War
10661~You Don't Mess with the Zohan~2008~1~Comedy|Action
257344~Pixels~2015~1~Action|Comedy|Science Fiction
644~A.I. Artificial Intelligence~2001~1~Drama|Science Fiction|Adventure
10756~The Haunted Mansion~2003~-1~Thriller|Fantasy|Comedy|Family|Mystery
686~Contact~1997~3~Drama|Science Fiction|Mystery
9383~Hollow Man~2000~3~Action|Science Fiction|Thriller
179~The Interpreter~2005~-1~Crime|Thriller
76285~Percy Jackson: Sea of Monsters~2013~3~Adventure|Family|Fantasy
1996~Lara Croft Tomb Raider: The Cradle of Life~2003~3~Action|Adventure|Fantasy|Thriller
291805~Now You See Me 2~2016~1~Crime|Thriller|Action|Mystery
10003~The Saint~1997~-1~Thriller|Action|Romance|Science Fiction|Adventure
1535~Spy Game~2001~1~Action|Crime|Thriller
2067~Mission to Mars~2000~1~Science Fiction|Adventure|Mystery
46195~Rio~2011~1~Animation|Adventure|Comedy|Family
2277~Bicentennial Man~1999~3~Science Fiction|Drama
4477~The Devil's Own~1997~-1~Crime|Thriller|Drama
8665~K-19: The Widowmaker~2002~0~Drama|History|War|Thriller|Mystery
9387~Conan the Barbarian~1982~1~Adventure|Fantasy|Action
921~Cinderella Man~2005~2~Romance|Drama|History
49852~The Nutcracker: The Untold Story~2010~-1~Music|Fantasy|Action|Family
4464~Seabiscuit~2003~-1~Drama|History
664~Twister~1996~3~Action|Adventure|Drama
8358~Cast Away~2000~2~Adventure|Drama
9836~Happy Feet~2006~3~Animation|Comedy|Family
2502~The Bourne Supremacy~2004~2~Action|Drama|Thriller
161~Ocean's Eleven~2001~1~Thriller|Crime
76492~Hotel Transylvania~2012~3~Animation|Comedy|Family|Fantasy
4523~Enchanted~2007~3~Comedy|Family|Fantasy|Romance
59961~Safe House~2012~-1~Action|Thriller
10481~102 Dalmatians~2000~3~Family|Comedy
59108~Tower Heist~2011~1~Action|Comedy
22897~It's Complicated~2009~3~Comedy|Romance
298~Ocean's Thirteen~2007~1~Crime|Thriller
7484~Open Season~2006~1~Animation|Family|Adventure|Comedy
853~Enemy at the Gates~2001~2~Drama|War|History
10159~The Rundown~2003~-1~Adventure|Action|Comedy|Thriller
9593~Last Action Hero~1993~1~Adventure|Fantasy|Action|Comedy|Family
1904~Memoirs of a Geisha~2005~3~Drama|Romance|History
9615~The Fast and the Furious: Tokyo Drift~2006~1~Action|Crime|Drama|Thriller
51052~Arthur Christmas~2011~1~Drama|Animation|Family|Comedy
297~Meet Joe Black~1998~1~Fantasy|Drama|Romance
22538~Scott Pilgrim vs. the World~2010~3~Action|Comedy|Romance
9341~The Core~2003~3~Action|Thriller|Adventure|Science Fiction
12107~Nutty Professor II: The Klumps~2000~-1~Fantasy|Comedy|Romance|Science Fiction
9637~Scooby-Doo~2002~3~Mystery|Adventure|Comedy
49049~Dredd~2012~3~Action|Science Fiction
9339~Click~2006~3~Comedy|Drama|Fantasy
39691~Cats & Dogs 2 : The Revenge of Kitty Galore~2010~-1~Family|Adventure|Comedy|Fantasy|Action|Animation
8247~Jumper~2008~1~Action|Adventure|Science Fiction
11253~Hellboy II: The Golden Army~2008~1~Fantasy|Horror|Adventure|Action
1949~Zodiac~2007~1~Crime|Drama|Mystery|Thriller
8452~The 6th Day~2000~3~Science Fiction|Action|Mystery
27578~The Expendables~2010~1~Thriller|Adventure|Action
954~Mission: Impossible~1996~1~Adventure|Action|Thriller
70160~The Hunger Games~2012~3~Science Fiction|Adventure|Fantasy
45243~The Hangover Part II~2011~1~Comedy
364~Batman Returns~1992~0~Action|Fantasy
7518~Over the Hedge~2006~3~Family|Comedy|Animation
9986~Charlotte's Web~2006~-1~Comedy|Family|Fantasy
8656~Deep Impact~1998~3~Action|Drama|Science Fiction
146216~RED 2~2013~3~Action|Comedy|Crime|Thriller
9291~The Longest Yard~2005~1~Comedy
55301~Alvin and the Chipmunks: Chipwrecked~2011~3~Comedy|Fantasy|Family|Music|Animation
109418~Grown Ups 2~2013~2~Comedy
11665~Get Smart~2008~1~Action|Comedy|Thriller
6964~Something's Gotta Give~2003~3~Drama|Comedy|Romance
11324~Shutter Island~2010~1~Drama|Thriller|Mystery
12193~Four Christmases~2008~3~Comedy|Romance|Drama
9928~Robots~2005~1~Animation|Comedy|Family|Science Fiction
10202~Bedtime Stories~2008~3~Fantasy|Comedy|Family|Romance
4147~Road to Perdition~2002~0~Crime|Drama|Thriller
50546~Just Go with It~2011~3~Comedy|Romance
13027~Eagle Eye~2008~1~Mystery|Thriller|Action
2289~Cold Mountain~2003~3~Drama|War|History|Adventure|Romance
20504~The Book of Eli~2010~3~Action|Thriller|Science Fiction
9574~Flubber~1997~2~Comedy|Family|Science Fiction
11618~The Haunting~1999~3~Horror|Thriller|Fantasy|Mystery
2300~Space Jam~1996~1~Family|Animation|Comedy|Science Fiction
12096~The Pink Panther~2006~1~Comedy|Mystery|Crime|Adventure|Family
10200~The Day the Earth Stood Still~2008~3~Drama|Science Fiction|Thriller
8834~Conspiracy Theory~1997~2~Action|Drama|Mystery|Thriller
228150~Fury~2014~1~War|Drama|Action
6068~Six Days Seven Nights~1998~1~Adventure|Action|Comedy|Romance
41515~Yogi Bear~2010~0~Comedy|Family|Animation|Adventure
9023~Spirit: Stallion of the Cimarron~2002~1~Animation|Adventure|Comedy|Family|Drama
38317~Zookeeper~2011~-1~Comedy|Romance|Family
2157~Lost in Space~1998~3~Science Fiction|Adventure
161795~Déjà Vu~1998~-1~Romance|Drama
159824~Hotel Transylvania 2~2015~3~Animation|Comedy|Family|Fantasy
49948~Fantasia 2000~1999~1~Animation|Family|Music
2135~The Time Machine~2002~1~Science Fiction|Adventure|Action
9822~Mighty Joe Young~1998~-1~Adventure|Family|Action|Fantasy
9705~Swordfish~2001~1~Action|Crime|Thriller
1656~The Legend of Zorro~2005~1~Action|Adventure|Western
12159~What Dreams May Come~1998~1~Drama|Fantasy|Romance
9678~Little Nicky~2000~1~Comedy|Fantasy
330770~Evolution~2016~0~Mystery|Drama|Horror
9433~The Edge~1997~-1~Action|Adventure|Drama
19959~Surrogates~2009~1~Science Fiction|Action|Thriller
11973~Thirteen Days~2000~1~Drama|History|Thriller|War
11228~Daylight~1996~1~Action|Adventure|Thriller
5491~Battlefield Earth~2000~-1~Action|Adventure|Comedy|Science Fiction
10715~Looney Tunes: Back in Action~2003~-1~Animation|Comedy|Family
10197~Nine~2009~2~Drama|Music|Romance
9562~Timeline~2003~1~Action|Adventure|Science Fiction
9922~The Postman~1997~1~Science Fiction|Adventure|Action|War
9447~Babe: Pig in the City~1998~-1~Adventure|Comedy|Drama|Family|Fantasy
274854~The Last Witch Hunter~2015~3~Fantasy|Action|Adventure
8870~Red Planet~2000~0~Thriller|Action|Science Fiction
9992~Arthur and the Invisibles~2006~0~Adventure|Fantasy|Animation|Family
76649~Pompeii~2014~3~Action|Adventure|History|Romance|Drama
293644~Top Cat Begins~2015~-1~Comedy|Animation|Family
453~A Beautiful Mind~2001~1~Drama|Romance
8587~The Lion King~1994~1~Family|Animation|Drama
72545~Journey 2: The Mysterious Island~2012~1~Adventure|Action|Science Fiction
9533~Red Dragon~2002~1~Crime|Drama|Thriller
2023~Hidalgo~2004~-1~Western|Adventure|Action
71880~Jack and Jill~2011~3~Comedy
584~2 Fast 2 Furious~2003~1~Action|Crime|Thriller
309809~The Little Prince~2015~3~Adventure|Animation|Fantasy|Family
4858~The Invasion~2007~-1~Science Fiction|Thriller|Mystery|Horror
17711~The Adventures of Rocky & Bullwinkle~2000~-1~Family|Adventure|Animation|Comedy|Fantasy
328111~The Secret Life of Pets~2016~2~Adventure|Comedy|Animation|Family
602~Independence Day~1996~3~Action|Adventure|Science Fiction
953~Madagascar~2005~0~Family|Animation|Adventure|Comedy
9693~Children of Men~2006~3~Drama|Action|Thriller|Science Fiction
8909~Wanted~2008~1~Action|Thriller|Crime
1824~50 First Dates~2004~2~Comedy|Romance
2976~Hairspray~2007~3~Comedy|Romance|Drama
11026~Exorcist: The Beginning~2004~-1~Horror|Mystery|Thriller
332~Inspector Gadget~1999~-1~Action|Adventure|Comedy|Family
75656~Now You See Me~2013~1~Thriller|Crime
38365~Grown Ups~2010~3~Comedy
594~The Terminal~2004~1~Comedy|Drama
15189~Hotel for Dogs~2009~3~Comedy|Family
11678~Vertical Limit~2000~1~Adventure|Action|Thriller
6538~Charlie Wilson's War~2007~3~Comedy|Drama|History
4551~Be Cool~2005~-1~Comedy|Crime
612~Munich~2005~1~Drama|Action|History|Thriller
9567~Tears of the Sun~2003~3~War|Action|Drama
37821~Killers~2010~-1~Action|Comedy|Thriller|Romance
203801~The Man from U.N.C.L.E.~2015~3~Comedy|Action|Adventure
2539~Spanglish~2004~3~Comedy
9297~Monster House~2006~3~Animation|Comedy|Family|Fantasy
3172~Bandits~2001~-1~Comedy|Crime
6520~First Knight~1995~2~Action|Adventure|Drama|Romance
1439~Anna and the King~1999~3~Drama|Romance|History
37958~Immortals~2011~2~Fantasy|Action|Drama
2026~Hostage~2005~-1~Action|Thriller|Crime
9425~Soldier~1998~-1~Science Fiction|Action
25769~Carriers~2009~3~Action|Drama|Horror|Science Fiction|Thriller
23685~Monkeybone~2001~3~Adventure|Fantasy|Animation|Comedy|Science Fiction
11866~Flight of the Phoenix~2004~0~Action|Adventure|Drama|Thriller
9741~Unbreakable~2000~0~Thriller|Drama|Mystery
211672~Minions~2015~3~Family|Animation|Adventure|Comedy
23629~Sucker Punch~2011~3~Action|Fantasy|Thriller
10153~Sphere~1998~1~Science Fiction|Mystery|Thriller
